location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Afghanistan,2020-02-24,1.0,1.0,,,,,,,,,
Afghanistan,2020-02-25,1.0,0.0,,,,,,,,,
Afghanistan,2020-02-26,1.0,0.0,,,,,,,,,
Afghanistan,2020-02-27,1.0,0.0,,,,,,,,,
Afghanistan,2020-02-28,1.0,0.0,,,,,,,,,
Afghanistan,2020-02-29,1.0,0.0,,,,,,,,,
Afghanistan,2020-03-01,1.0,0.0,,,,,,,,,
Afghanistan,2020-03-02,1.0,0.0,,,,,,,,,
Afghanistan,2020-03-03,2.0,1.0,,,,,,,,,
Afghanistan,2020-03-04,4.0,2.0,,,,,,,,,
Afghanistan,2020-03-05,4.0,0.0,,,,,,,,,
Afghanistan,2020-03-06,4.0,0.0,,,,,,,,,
Afghanistan,2020-03-07,4.0,0.0,,,,,,,,,
Afghanistan,2020-03-08,5.0,1.0,,,,,,,,,
Afghanistan,2020-03-09,7.0,2.0,,,,,,,,,
Afghanistan,2020-03-10,8.0,1.0,,,,,,,,,
Afghanistan,2020-03-11,11.0,3.0,,,,,,,,,
Afghanistan,2020-03-12,12.0,1.0,,,,,,,,,
Afghanistan,2020-03-13,13.0,1.0,,,,,,,,,
Afghanistan,2020-03-14,15.0,2.0,,,,,,,,,
Afghanistan,2020-03-15,16.0,1.0,,,,,,,,,
Afghanistan,2020-03-16,18.0,2.0,,,,,,,,,
Afghanistan,2020-03-17,20.0,2.0,,,,,,,,,
Afghanistan,2020-03-18,24.0,4.0,,,,,,,,,
Afghanistan,2020-03-19,25.0,1.0,,,,,,,,,
Afghanistan,2020-03-20,29.0,4.0,,,,,,,,,
Afghanistan,2020-03-21,30.0,1.0,,,,,,,,,
Afghanistan,2020-03-22,34.0,4.0,1.0,1.0,,,,,,,
Afghanistan,2020-03-23,41.0,7.0,1.0,0.0,,,,,,,
Afghanistan,2020-03-24,43.0,2.0,1.0,0.0,,,,,,,
Afghanistan,2020-03-25,76.0,33.0,2.0,1.0,,,,,,,
Afghanistan,2020-03-26,80.0,4.0,3.0,1.0,,,,,,,
Afghanistan,2020-03-27,91.0,11.0,3.0,0.0,,,,,,,
Afghanistan,2020-03-28,107.0,16.0,4.0,1.0,,,,,,,
Afghanistan,2020-03-29,118.0,11.0,4.0,0.0,,,,,,,
Afghanistan,2020-03-30,146.0,28.0,4.0,0.0,,,,,,,
Afghanistan,2020-03-31,175.0,29.0,4.0,0.0,,,,,,,
Afghanistan,2020-04-01,197.0,22.0,4.0,0.0,,,,,,,
Afghanistan,2020-04-02,240.0,43.0,4.0,0.0,,,,,,,
Afghanistan,2020-04-03,275.0,35.0,8.0,4.0,,,,,,,
Afghanistan,2020-04-04,300.0,25.0,10.0,2.0,,,,,,,
Afghanistan,2020-04-05,338.0,38.0,12.0,2.0,,,,,,,
Afghanistan,2020-04-06,368.0,30.0,15.0,3.0,,,,,,,
Afghanistan,2020-04-07,424.0,56.0,16.0,1.0,,,,,,,
Afghanistan,2020-04-08,445.0,21.0,16.0,0.0,,,,,,,
Afghanistan,2020-04-09,485.0,40.0,17.0,1.0,,,,,,,
Afghanistan,2020-04-10,532.0,47.0,18.0,1.0,,,,,,,
Afghanistan,2020-04-11,556.0,24.0,18.0,0.0,,,,,,,
Afghanistan,2020-04-12,608.0,52.0,19.0,1.0,,,,,,,
Afghanistan,2020-04-13,666.0,58.0,22.0,3.0,,,,,,,
Afghanistan,2020-04-14,715.0,49.0,23.0,1.0,,,,,,,
Afghanistan,2020-04-15,785.0,70.0,29.0,6.0,,,,,,,
Afghanistan,2020-04-16,841.0,56.0,30.0,1.0,,,,,,,
Afghanistan,2020-04-17,907.0,66.0,30.0,0.0,,,,,,,
Afghanistan,2020-04-18,934.0,27.0,30.0,0.0,,,,,,,
Afghanistan,2020-04-19,997.0,63.0,33.0,3.0,,,,,,,
Afghanistan,2020-04-20,1027.0,30.0,36.0,3.0,,,,,,,
Afghanistan,2020-04-21,1093.0,66.0,36.0,0.0,,,,,,,
Afghanistan,2020-04-22,1177.0,84.0,40.0,4.0,,,,,,,
Afghanistan,2020-04-23,1236.0,59.0,40.0,0.0,,,,,,,
Afghanistan,2020-04-24,1331.0,95.0,43.0,3.0,,,,,,,
Afghanistan,2020-04-25,1464.0,133.0,47.0,4.0,,,,,,,
Afghanistan,2020-04-26,1532.0,68.0,52.0,5.0,,,,,,,
Afghanistan,2020-04-27,1704.0,172.0,58.0,6.0,,,,,,,
Afghanistan,2020-04-28,1830.0,126.0,59.0,1.0,,,,,,,
Afghanistan,2020-04-29,1940.0,110.0,61.0,2.0,,,,,,,
Afghanistan,2020-04-30,2127.0,187.0,64.0,3.0,,,,,,,
Afghanistan,2020-05-01,2291.0,164.0,68.0,4.0,,,,,,,
Afghanistan,2020-05-02,2470.0,179.0,72.0,4.0,,,,,,,
Afghanistan,2020-05-03,2705.0,235.0,85.0,13.0,,,,,,,
Afghanistan,2020-05-04,2895.0,190.0,90.0,5.0,,,,,,,
Afghanistan,2020-05-05,3225.0,330.0,95.0,5.0,,,,,,,
Afghanistan,2020-05-06,3393.0,168.0,104.0,9.0,,,,,,,
Afghanistan,2020-05-07,3564.0,171.0,106.0,2.0,,,,,,,
Afghanistan,2020-05-08,3781.0,217.0,109.0,3.0,,,,,,,
Afghanistan,2020-05-09,4042.0,261.0,115.0,6.0,,,,,,,
Afghanistan,2020-05-10,4403.0,361.0,120.0,5.0,,,,,,,
Afghanistan,2020-05-11,4687.0,284.0,122.0,2.0,,,,,,,
Afghanistan,2020-05-12,4968.0,281.0,127.0,5.0,,,,,,,
Afghanistan,2020-05-13,5227.0,259.0,132.0,5.0,,,,,,,
Afghanistan,2020-05-14,5640.0,413.0,136.0,4.0,,,,,,,
Afghanistan,2020-05-15,6054.0,414.0,153.0,17.0,,,,,,,
Afghanistan,2020-05-16,6403.0,349.0,168.0,15.0,,,,,,,
Afghanistan,2020-05-17,6665.0,262.0,170.0,2.0,,,,,,,
Afghanistan,2020-05-18,7073.0,408.0,173.0,3.0,,,,,,,
Afghanistan,2020-05-19,7654.0,581.0,178.0,5.0,,,,,,,
Afghanistan,2020-05-20,8146.0,492.0,188.0,10.0,,,,,,,
Afghanistan,2020-05-21,8677.0,531.0,194.0,6.0,,,,,,,
Afghanistan,2020-05-22,9219.0,542.0,206.0,12.0,,,,,,,
Afghanistan,2020-05-23,10001.0,782.0,217.0,11.0,,,,,,,
Afghanistan,2020-05-24,10585.0,584.0,219.0,2.0,,,,,,,
Afghanistan,2020-05-25,11176.0,591.0,220.0,1.0,,,,,,,
Afghanistan,2020-05-26,11834.0,658.0,221.0,1.0,,,,,,,
Afghanistan,2020-05-27,12459.0,625.0,228.0,7.0,,,,,,,
Afghanistan,2020-05-28,13039.0,580.0,236.0,8.0,,,,,,,
Afghanistan,2020-05-29,13662.0,623.0,247.0,11.0,,,,,,,
Afghanistan,2020-05-30,14528.0,866.0,250.0,3.0,,,,,,,
Afghanistan,2020-05-31,15208.0,680.0,258.0,8.0,,,,,,,
Afghanistan,2020-06-01,15753.0,545.0,266.0,8.0,,,,,,,
Afghanistan,2020-06-02,16512.0,759.0,274.0,8.0,,,,,,,
Afghanistan,2020-06-03,17270.0,758.0,298.0,24.0,,,,,,,
Afghanistan,2020-06-04,18057.0,787.0,304.0,6.0,,,,,,,
Afghanistan,2020-06-05,18972.0,915.0,313.0,9.0,,,,,,,
Afghanistan,2020-06-06,19554.0,582.0,331.0,18.0,,,,,,,
Afghanistan,2020-06-07,20345.0,791.0,361.0,30.0,,,,,,,
Afghanistan,2020-06-08,20920.0,575.0,373.0,12.0,,,,,,,
Afghanistan,2020-06-09,21462.0,542.0,388.0,15.0,,,,,,,
Afghanistan,2020-06-10,22146.0,684.0,409.0,21.0,,,,,,,
Afghanistan,2020-06-11,22894.0,748.0,430.0,21.0,,,,,,,
Afghanistan,2020-06-12,23550.0,656.0,450.0,20.0,,,,,,,
Afghanistan,2020-06-13,24106.0,556.0,455.0,5.0,,,,,,,
Afghanistan,2020-06-14,24770.0,664.0,475.0,20.0,,,,,,,
Afghanistan,2020-06-15,25531.0,761.0,482.0,7.0,,,,,,,
Afghanistan,2020-06-16,26314.0,783.0,495.0,13.0,,,,,,,
Afghanistan,2020-06-17,26878.0,564.0,508.0,13.0,,,,,,,
Afghanistan,2020-06-18,27536.0,658.0,550.0,42.0,,,,,,,
Afghanistan,2020-06-19,27882.0,346.0,552.0,2.0,,,,,,,
Afghanistan,2020-06-20,28428.0,546.0,573.0,21.0,,,,,,,
Afghanistan,2020-06-21,28837.0,409.0,585.0,12.0,,,,,,,
Afghanistan,2020-06-22,29147.0,310.0,597.0,12.0,,,,,,,
Afghanistan,2020-06-23,29471.0,324.0,617.0,20.0,,,,,,,
Afghanistan,2020-06-24,29705.0,234.0,638.0,21.0,,,,,,,
Afghanistan,2020-06-25,30165.0,460.0,674.0,36.0,,,,,,,
Afghanistan,2020-06-26,30441.0,276.0,682.0,8.0,,,,,,,
Afghanistan,2020-06-27,30606.0,165.0,716.0,34.0,,,,,,,
Afghanistan,2020-06-28,30957.0,351.0,728.0,12.0,,,,,,,
Afghanistan,2020-06-29,31228.0,271.0,740.0,12.0,,,,,,,
Afghanistan,2020-06-30,31507.0,279.0,752.0,12.0,,,,,,,
Afghanistan,2020-07-01,31826.0,319.0,780.0,28.0,,,,,,,
Afghanistan,2020-07-02,32012.0,186.0,809.0,29.0,,,,,,,
Afghanistan,2020-07-03,32314.0,302.0,821.0,12.0,,,,,,,
Afghanistan,2020-07-04,32662.0,348.0,828.0,7.0,,,,,,,
Afghanistan,2020-07-05,32941.0,279.0,866.0,38.0,,,,,,,
Afghanistan,2020-07-06,33180.0,239.0,900.0,34.0,,,,,,,
Afghanistan,2020-07-07,33374.0,194.0,922.0,22.0,,,,,,,
Afghanistan,2020-07-08,33584.0,210.0,939.0,17.0,,,,,,,
Afghanistan,2020-07-09,33898.0,314.0,959.0,20.0,,,,,,,
Afghanistan,2020-07-10,34184.0,286.0,973.0,14.0,,,,,,,
Afghanistan,2020-07-11,34356.0,172.0,996.0,23.0,,,,,,,
Afghanistan,2020-07-12,34441.0,85.0,1012.0,16.0,,,,,,,
Afghanistan,2020-07-13,34595.0,154.0,1040.0,28.0,,,,,,,
Afghanistan,2020-07-14,34730.0,135.0,1064.0,24.0,,,,,,,
Afghanistan,2020-07-15,34984.0,254.0,1096.0,32.0,,,,,,,
Afghanistan,2020-07-16,35060.0,76.0,1117.0,21.0,,,,,,,
Afghanistan,2020-07-17,35219.0,159.0,1149.0,32.0,,,,,,,
Afghanistan,2020-07-18,35279.0,60.0,1166.0,17.0,,,,,,,
Afghanistan,2020-07-19,35453.0,174.0,1183.0,17.0,,,,,,,
Afghanistan,2020-07-20,35493.0,40.0,1185.0,2.0,,,,,,,
Afghanistan,2020-07-21,35605.0,112.0,1188.0,3.0,,,,,,,
Afghanistan,2020-07-22,35717.0,112.0,1192.0,4.0,,,,,,,
Afghanistan,2020-07-23,35918.0,201.0,1213.0,21.0,,,,,,,
Afghanistan,2020-07-24,35978.0,60.0,1227.0,14.0,,,,,,,
Afghanistan,2020-07-25,36026.0,48.0,1249.0,22.0,,,,,,,
Afghanistan,2020-07-26,36147.0,121.0,1261.0,12.0,,,,,,,
Afghanistan,2020-07-27,36253.0,106.0,1271.0,10.0,,,,,,,
Afghanistan,2020-07-28,36358.0,105.0,1272.0,1.0,,,,,,,
Afghanistan,2020-07-29,36463.0,105.0,1273.0,1.0,,,,,,,
Afghanistan,2020-07-30,36532.0,69.0,1283.0,10.0,,,,,,,
Afghanistan,2020-07-31,36665.0,133.0,1284.0,1.0,,,,,,,
Afghanistan,2020-08-01,36700.0,35.0,1285.0,1.0,,,,,,,
Afghanistan,2020-08-02,36701.0,1.0,1286.0,1.0,,,,,,,
Afghanistan,2020-08-03,36737.0,36.0,1290.0,4.0,,,,,,,
Afghanistan,2020-08-04,36773.0,36.0,1290.0,0.0,,,,,,,
Afghanistan,2020-08-05,36820.0,47.0,1296.0,6.0,,,,,,,
Afghanistan,2020-08-06,36928.0,108.0,1301.0,5.0,,,,,,,
Afghanistan,2020-08-07,37006.0,78.0,1310.0,9.0,,,,,,,
Afghanistan,2020-08-08,37046.0,40.0,1315.0,5.0,,,,,,,
Afghanistan,2020-08-09,37083.0,37.0,1321.0,6.0,,,,,,,
Afghanistan,2020-08-10,37153.0,70.0,1329.0,8.0,,,,,,,
Afghanistan,2020-08-11,37260.0,107.0,1346.0,17.0,,,,,,,
Afghanistan,2020-08-12,37336.0,76.0,1356.0,10.0,,,,,,,
Afghanistan,2020-08-13,37422.0,86.0,1365.0,9.0,,,,,,,
Afghanistan,2020-08-14,37497.0,75.0,1370.0,5.0,,,,,,,
Afghanistan,2020-08-15,37542.0,45.0,1371.0,1.0,,,,,,,
Afghanistan,2020-08-16,37590.0,48.0,1376.0,5.0,,,,,,,
Afghanistan,2020-08-17,37667.0,77.0,1378.0,2.0,,,,,,,
Afghanistan,2020-08-18,37710.0,43.0,1382.0,4.0,,,,,,,
Afghanistan,2020-08-19,37750.0,40.0,1384.0,2.0,,,,,,,
Afghanistan,2020-08-20,37852.0,102.0,1386.0,2.0,,,,,,,
Afghanistan,2020-08-21,37885.0,33.0,1386.0,0.0,,,,,,,
Afghanistan,2020-08-22,37944.0,59.0,1386.0,0.0,,,,,,,
Afghanistan,2020-08-23,37990.0,46.0,1388.0,2.0,,,,,,,
Afghanistan,2020-08-24,38045.0,55.0,1390.0,2.0,,,,,,,
Afghanistan,2020-08-25,38061.0,16.0,1398.0,8.0,,,,,,,
Afghanistan,2020-08-26,38103.0,42.0,1402.0,4.0,,,,,,,
Afghanistan,2020-08-27,38119.0,16.0,1402.0,0.0,,,,,,,
Afghanistan,2020-08-28,38130.0,11.0,1403.0,1.0,,,,,,,
Afghanistan,2020-08-29,38133.0,3.0,1403.0,0.0,,,,,,,
Afghanistan,2020-08-30,38155.0,22.0,1403.0,0.0,,,,,,,
Afghanistan,2020-08-31,38159.0,4.0,1403.0,0.0,,,,,,,
Afghanistan,2020-09-01,38193.0,34.0,1407.0,4.0,,,,,,,
Afghanistan,2020-09-02,38243.0,50.0,1410.0,3.0,,,,,,,
Afghanistan,2020-09-03,38288.0,45.0,1410.0,0.0,,,,,,,
Afghanistan,2020-09-04,38304.0,16.0,1410.0,0.0,,,,,,,
Afghanistan,2020-09-05,38324.0,20.0,1410.0,0.0,,,,,,,
Afghanistan,2020-09-06,38398.0,74.0,1413.0,3.0,,,,,,,
Afghanistan,2020-09-07,38494.0,96.0,1416.0,3.0,,,,,,,
Afghanistan,2020-09-08,38520.0,26.0,1419.0,3.0,,,,,,,
Afghanistan,2020-09-09,38544.0,24.0,1421.0,2.0,,,,,,,
Afghanistan,2020-09-10,38572.0,28.0,1421.0,0.0,,,,,,,
Afghanistan,2020-09-11,38606.0,34.0,1421.0,0.0,,,,,,,
Afghanistan,2020-09-12,38641.0,35.0,1421.0,0.0,,,,,,,
Afghanistan,2020-09-13,38716.0,75.0,1421.0,0.0,,,,,,,
Afghanistan,2020-09-14,38772.0,56.0,1427.0,6.0,,,,,,,
Afghanistan,2020-09-15,38815.0,43.0,1428.0,1.0,,,,,,,
Afghanistan,2020-09-16,38855.0,40.0,1438.0,10.0,,,,,,,
Afghanistan,2020-09-17,38872.0,17.0,1438.0,0.0,,,,,,,
Afghanistan,2020-09-18,38897.0,25.0,1439.0,1.0,,,,,,,
Afghanistan,2020-09-19,38919.0,22.0,1439.0,0.0,,,,,,,
Afghanistan,2020-09-20,39044.0,125.0,1443.0,4.0,,,,,,,
Afghanistan,2020-09-21,39074.0,30.0,1446.0,3.0,,,,,,,
Afghanistan,2020-09-22,39096.0,22.0,1447.0,1.0,,,,,,,
Afghanistan,2020-09-23,39145.0,49.0,1448.0,1.0,,,,,,,
Afghanistan,2020-09-24,39170.0,25.0,1453.0,5.0,,,,,,,
Afghanistan,2020-09-25,39186.0,16.0,1453.0,0.0,,,,,,,
Afghanistan,2020-09-26,39192.0,6.0,1455.0,2.0,,,,,,,
Afghanistan,2020-09-27,39227.0,35.0,1455.0,0.0,,,,,,,
Afghanistan,2020-09-28,39239.0,12.0,1458.0,3.0,,,,,,,
Afghanistan,2020-09-29,39254.0,15.0,1460.0,2.0,,,,,,,
Afghanistan,2020-09-30,39268.0,14.0,1460.0,0.0,,,,,,,
Afghanistan,2020-10-01,39285.0,17.0,1460.0,0.0,,,,,,,
Afghanistan,2020-10-02,39290.0,5.0,1460.0,0.0,,,,,,,
Afghanistan,2020-10-03,39297.0,7.0,1464.0,4.0,,,,,,,
Afghanistan,2020-10-04,39341.0,44.0,1464.0,0.0,,,,,,,
Afghanistan,2020-10-05,39422.0,81.0,1468.0,4.0,,,,,,,
Afghanistan,2020-10-06,39486.0,64.0,1469.0,1.0,,,,,,,
Afghanistan,2020-10-07,39548.0,62.0,1471.0,2.0,,,,,,,
Afghanistan,2020-10-08,39616.0,68.0,1472.0,1.0,,,,,,,
Afghanistan,2020-10-09,39693.0,77.0,1474.0,2.0,,,,,,,
Afghanistan,2020-10-10,39703.0,10.0,1475.0,1.0,,,,,,,
Afghanistan,2020-10-11,39799.0,96.0,1479.0,4.0,,,,,,,
Afghanistan,2020-10-12,39870.0,71.0,1481.0,2.0,,,,,,,
Afghanistan,2020-10-13,39928.0,58.0,1482.0,1.0,,,,,,,
Afghanistan,2020-10-14,39994.0,66.0,1483.0,1.0,,,,,,,
Afghanistan,2020-10-15,40026.0,32.0,1483.0,0.0,,,,,,,
Afghanistan,2020-10-16,40088.0,62.0,1487.0,4.0,,,,,,,
Afghanistan,2020-10-17,40141.0,53.0,1490.0,3.0,,,,,,,
Afghanistan,2020-10-18,40200.0,59.0,1494.0,4.0,,,,,,,
Afghanistan,2020-10-19,40287.0,87.0,1499.0,5.0,,,,,,,
Afghanistan,2020-10-20,40369.0,82.0,1501.0,2.0,,,,,,,
Afghanistan,2020-10-21,40510.0,141.0,1503.0,2.0,,,,,,,
Afghanistan,2020-10-22,40626.0,116.0,1507.0,4.0,,,,,,,
Afghanistan,2020-10-23,40687.0,61.0,1509.0,2.0,,,,,,,
Afghanistan,2020-10-24,40768.0,81.0,1513.0,4.0,,,,,,,
Afghanistan,2020-10-25,40833.0,65.0,1516.0,3.0,,,,,,,
Afghanistan,2020-10-26,40937.0,104.0,1520.0,4.0,,,,,,,
Afghanistan,2020-10-27,41032.0,95.0,1525.0,5.0,,,,,,,
Afghanistan,2020-10-28,41145.0,113.0,1531.0,6.0,,,,,,,
Afghanistan,2020-10-29,41268.0,123.0,1534.0,3.0,,,,,,,
Afghanistan,2020-10-30,41334.0,66.0,1535.0,1.0,,,,,,,
Afghanistan,2020-10-31,41425.0,91.0,1538.0,3.0,,,,,,,
Afghanistan,2020-11-01,41501.0,76.0,1538.0,0.0,,,,,,,
Afghanistan,2020-11-02,41633.0,132.0,1544.0,6.0,,,,,,,
Afghanistan,2020-11-03,41728.0,95.0,1547.0,3.0,,,,,,,
Afghanistan,2020-11-04,41814.0,86.0,1551.0,4.0,,,,,,,
Afghanistan,2020-11-05,41935.0,121.0,1557.0,6.0,,,,,,,
Afghanistan,2020-11-06,41975.0,40.0,1557.0,0.0,,,,,,,
Afghanistan,2020-11-07,42033.0,58.0,1559.0,2.0,,,,,,,
Afghanistan,2020-11-08,42159.0,126.0,1565.0,6.0,,,,,,,
Afghanistan,2020-11-09,42297.0,138.0,1577.0,12.0,,,,,,,
Afghanistan,2020-11-10,42463.0,166.0,1580.0,3.0,,,,,,,
Afghanistan,2020-11-11,42609.0,146.0,1584.0,4.0,,,,,,,
Afghanistan,2020-11-12,42795.0,186.0,1594.0,10.0,,,,,,,
Afghanistan,2020-11-13,42969.0,174.0,1598.0,4.0,,,,,,,
Afghanistan,2020-11-14,43035.0,66.0,1608.0,10.0,,,,,,,
Afghanistan,2020-11-15,43240.0,205.0,1620.0,12.0,,,,,,,
Afghanistan,2020-11-16,43468.0,228.0,1635.0,15.0,,,,,,,
Afghanistan,2020-11-17,43681.0,213.0,1641.0,6.0,,,,,,,
Afghanistan,2020-11-18,43924.0,243.0,1648.0,7.0,,,,,,,
Afghanistan,2020-11-19,44177.0,253.0,1653.0,5.0,,,,,,,
Afghanistan,2020-11-20,44363.0,186.0,1666.0,13.0,,,,,,,
Afghanistan,2020-11-21,44503.0,140.0,1678.0,12.0,,,,,,,
Afghanistan,2020-11-22,44706.0,203.0,1690.0,12.0,,,,,,,
Afghanistan,2020-11-23,44988.0,282.0,1702.0,12.0,,,,,,,
Afghanistan,2020-11-24,45174.0,186.0,1715.0,13.0,,,,,,,
Afghanistan,2020-11-25,45384.0,210.0,1728.0,13.0,,,,,,,
Afghanistan,2020-11-26,45600.0,216.0,1737.0,9.0,,,,,,,
Afghanistan,2020-11-27,45723.0,123.0,1740.0,3.0,,,,,,,
Afghanistan,2020-11-28,45844.0,121.0,1752.0,12.0,,,,,,,
Afghanistan,2020-11-29,46116.0,272.0,1774.0,22.0,,,,,,,
Afghanistan,2020-11-30,46274.0,158.0,1795.0,21.0,,,,,,,
Afghanistan,2020-12-01,46516.0,242.0,1822.0,27.0,,,,,,,
Afghanistan,2020-12-02,46718.0,202.0,1841.0,19.0,,,,,,,
Afghanistan,2020-12-03,46837.0,119.0,1846.0,5.0,,,,,,,
Afghanistan,2020-12-04,46837.0,0.0,1846.0,0.0,,,,,,,
Afghanistan,2020-12-05,47072.0,235.0,1864.0,18.0,,,,,,,
Afghanistan,2020-12-06,47306.0,234.0,1874.0,10.0,,,,,,,
Afghanistan,2020-12-07,47516.0,210.0,1900.0,26.0,,,,,,,
Afghanistan,2020-12-08,47716.0,200.0,1906.0,6.0,,,,,,,
Afghanistan,2020-12-09,47851.0,135.0,1919.0,13.0,,,,,,,
Afghanistan,2020-12-10,48053.0,202.0,1935.0,16.0,,,,,,,
Afghanistan,2020-12-11,48116.0,63.0,1945.0,10.0,,,,,,,
Afghanistan,2020-12-12,48229.0,113.0,1956.0,11.0,,,,,,,
Afghanistan,2020-12-13,48527.0,298.0,1965.0,9.0,,,,,,,
Afghanistan,2020-12-14,48718.0,191.0,1969.0,4.0,,,,,,,
Afghanistan,2020-12-15,48952.0,234.0,1995.0,26.0,,,,,,,
Afghanistan,2020-12-16,49161.0,209.0,2011.0,16.0,,,,,,,
Afghanistan,2020-12-17,49378.0,217.0,2025.0,14.0,,,,,,,
Afghanistan,2020-12-18,49621.0,243.0,2030.0,5.0,,,,,,,
Afghanistan,2020-12-19,49681.0,60.0,2047.0,17.0,,,,,,,
Afghanistan,2020-12-20,49817.0,136.0,2067.0,20.0,,,,,,,
Afghanistan,2020-12-21,50013.0,196.0,2082.0,15.0,,,,,,,
Afghanistan,2020-12-22,50190.0,177.0,2096.0,14.0,,,,,,,
Afghanistan,2020-12-23,50433.0,243.0,2117.0,21.0,,,,,,,
Afghanistan,2020-12-24,50655.0,222.0,2126.0,9.0,,,,,,,
Afghanistan,2020-12-25,50810.0,155.0,2139.0,13.0,,,,,,,
Afghanistan,2020-12-26,50886.0,76.0,2149.0,10.0,,,,,,,
Afghanistan,2020-12-27,51039.0,153.0,2160.0,11.0,,,,,,,
Afghanistan,2020-12-28,51280.0,241.0,2174.0,14.0,,,,,,,
Afghanistan,2020-12-29,51350.0,70.0,2179.0,5.0,,,,,,,
Afghanistan,2020-12-30,51405.0,55.0,2181.0,2.0,,,,,,,
Afghanistan,2020-12-31,51526.0,121.0,2191.0,10.0,,,,,,,
Afghanistan,2021-01-01,51526.0,0.0,2191.0,0.0,,,,,,,
Afghanistan,2021-01-02,51526.0,0.0,2191.0,0.0,,,,,,,
Afghanistan,2021-01-03,51526.0,0.0,2191.0,0.0,,,,,,,
Afghanistan,2021-01-04,53011.0,1485.0,2237.0,46.0,,,,,,,
Afghanistan,2021-01-05,53105.0,94.0,2244.0,7.0,,,,,,,
Afghanistan,2021-01-06,53105.0,0.0,2244.0,0.0,,,,,,,
Afghanistan,2021-01-07,53207.0,102.0,2253.0,9.0,,,,,,,
Afghanistan,2021-01-08,53332.0,125.0,2257.0,4.0,,,,,,,
Afghanistan,2021-01-09,53400.0,68.0,2264.0,7.0,,,,,,,
Afghanistan,2021-01-10,53489.0,89.0,2277.0,13.0,,,,,,,
Afghanistan,2021-01-11,53538.0,49.0,2288.0,11.0,,,,,,,
Afghanistan,2021-01-12,53584.0,46.0,2301.0,13.0,,,,,,,
Afghanistan,2021-01-13,53584.0,0.0,2301.0,0.0,,,,,,,
Afghanistan,2021-01-14,53775.0,191.0,2314.0,13.0,,,,,,,
Afghanistan,2021-01-15,53831.0,56.0,2324.0,10.0,,,,,,,
Afghanistan,2021-01-16,53938.0,107.0,2336.0,12.0,,,,,,,
Afghanistan,2021-01-17,53984.0,46.0,2339.0,3.0,,,,,,,
Afghanistan,2021-01-18,54062.0,78.0,2343.0,4.0,,,,,,,
Afghanistan,2021-01-19,54141.0,79.0,2346.0,3.0,,,,,,,
Afghanistan,2021-01-20,54278.0,137.0,2354.0,8.0,,,,,,,
Afghanistan,2021-01-21,54403.0,125.0,2363.0,9.0,,,,,,,
Afghanistan,2021-01-22,54483.0,80.0,2370.0,7.0,,,,,,,
Afghanistan,2021-01-23,54559.0,76.0,2373.0,3.0,,,,,,,
Afghanistan,2021-01-24,54595.0,36.0,2378.0,5.0,,,,,,,
Afghanistan,2021-01-25,54672.0,77.0,2385.0,7.0,,,,,,,
Afghanistan,2021-01-26,54750.0,78.0,2389.0,4.0,,,,,,,
Afghanistan,2021-01-27,54854.0,104.0,2389.0,0.0,,,,,,,
Afghanistan,2021-01-28,54891.0,37.0,2397.0,8.0,,,,,,,
Afghanistan,2021-01-29,54939.0,48.0,2399.0,2.0,,,,,,,
Afghanistan,2021-01-30,55008.0,69.0,2400.0,1.0,,,,,,,
Afghanistan,2021-01-31,55023.0,15.0,2400.0,0.0,,,,,,,
Afghanistan,2021-02-01,55059.0,36.0,2404.0,4.0,,,,,,,
Afghanistan,2021-02-02,55121.0,62.0,2405.0,1.0,,,,,,,
Afghanistan,2021-02-03,55174.0,53.0,2406.0,1.0,,,,,,,
Afghanistan,2021-02-04,55231.0,57.0,2407.0,1.0,,,,,,,
Afghanistan,2021-02-05,55265.0,34.0,2407.0,0.0,,,,,,,
Afghanistan,2021-02-06,55330.0,65.0,2408.0,1.0,,,,,,,
Afghanistan,2021-02-07,55335.0,5.0,2410.0,2.0,,,,,,,
Afghanistan,2021-02-08,55359.0,24.0,2413.0,3.0,,,,,,,
Afghanistan,2021-02-09,55384.0,25.0,2414.0,1.0,,,,,,,
Afghanistan,2021-02-10,55402.0,18.0,2418.0,4.0,,,,,,,
Afghanistan,2021-02-11,55420.0,18.0,2419.0,1.0,,,,,,,
Afghanistan,2021-02-12,55445.0,25.0,2424.0,5.0,,,,,,,
Afghanistan,2021-02-13,55473.0,28.0,2427.0,3.0,,,,,,,
Afghanistan,2021-02-14,55492.0,19.0,2427.0,0.0,,,,,,,
Afghanistan,2021-02-15,55514.0,22.0,2427.0,0.0,,,,,,,
Afghanistan,2021-02-16,55518.0,4.0,2428.0,1.0,,,,,,,
Afghanistan,2021-02-17,55540.0,22.0,2428.0,0.0,,,,,,,
Afghanistan,2021-02-18,55557.0,17.0,2430.0,2.0,,,,,,,
Afghanistan,2021-02-19,55575.0,18.0,2430.0,0.0,,,,,,,
Afghanistan,2021-02-20,55580.0,5.0,2430.0,0.0,,,,,,,
Afghanistan,2021-02-21,55604.0,24.0,2432.0,2.0,,,,,,,
Afghanistan,2021-02-22,55617.0,13.0,2433.0,1.0,,,,,0.0,0.0,
Afghanistan,2021-02-23,55646.0,29.0,2435.0,2.0,,,,,,,
