location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Australia,2020-01-26,4.0,4.0,,,,,,,,,
Australia,2020-01-27,5.0,1.0,,,,,,,,,
Australia,2020-01-28,5.0,0.0,,,,,,,,,
Australia,2020-01-29,6.0,1.0,,,,,,,,,
Australia,2020-01-30,9.0,3.0,,,,,,,,,
Australia,2020-01-31,9.0,0.0,,,,,,,,,
Australia,2020-02-01,12.0,3.0,,,,,,,,,
Australia,2020-02-02,12.0,0.0,,,,,,,,,
Australia,2020-02-03,12.0,0.0,,,,,,,,,
Australia,2020-02-04,13.0,1.0,,,,,,,,,
Australia,2020-02-05,13.0,0.0,,,,,,,,,
Australia,2020-02-06,14.0,1.0,,,,,,,,,
Australia,2020-02-07,15.0,1.0,,,,,,,,,
Australia,2020-02-08,15.0,0.0,,,,,,,,,
Australia,2020-02-09,15.0,0.0,,,,,,,,,
Australia,2020-02-10,15.0,0.0,,,,,,,,,
Australia,2020-02-11,15.0,0.0,,,,,,,,,
Australia,2020-02-12,15.0,0.0,,,,,,,,,
Australia,2020-02-13,15.0,0.0,,,,,,,,,
Australia,2020-02-14,15.0,0.0,,,,,,,,,
Australia,2020-02-15,15.0,0.0,,,,,,,,,
Australia,2020-02-16,15.0,0.0,,,,,,,,,
Australia,2020-02-17,15.0,0.0,,,,,,,,,
Australia,2020-02-18,15.0,0.0,,,,,,,,,
Australia,2020-02-19,15.0,0.0,,,,,,,,,
Australia,2020-02-20,15.0,0.0,,,,,,,,,
Australia,2020-02-21,15.0,0.0,,,,,,,,,
Australia,2020-02-22,15.0,0.0,,,,,,,,,
Australia,2020-02-23,15.0,0.0,,,,,,,,,
Australia,2020-02-24,15.0,0.0,,,,,,,,,
Australia,2020-02-25,15.0,0.0,,,,,,,,,
Australia,2020-02-26,15.0,0.0,,,,,,,,,
Australia,2020-02-27,15.0,0.0,,,,,,,,,
Australia,2020-02-28,15.0,0.0,,,,,,,,,
Australia,2020-02-29,25.0,10.0,,,,,,,,,
Australia,2020-03-01,27.0,2.0,1.0,1.0,,,,,,,
Australia,2020-03-02,30.0,3.0,1.0,0.0,,,,,,,
Australia,2020-03-03,39.0,9.0,1.0,0.0,,,,,,,
Australia,2020-03-04,52.0,13.0,2.0,1.0,,,,,,,
Australia,2020-03-05,55.0,3.0,2.0,0.0,,,,,,,
Australia,2020-03-06,60.0,5.0,2.0,0.0,,,,,,,
Australia,2020-03-07,63.0,3.0,2.0,0.0,,,,,,,
Australia,2020-03-08,76.0,13.0,3.0,1.0,,,,,,,
Australia,2020-03-09,91.0,15.0,3.0,0.0,,,,,,,
Australia,2020-03-10,107.0,16.0,3.0,0.0,,,,,,,
Australia,2020-03-11,128.0,21.0,3.0,0.0,,,,,,,
Australia,2020-03-12,128.0,0.0,3.0,0.0,,,,,,,
Australia,2020-03-13,200.0,72.0,3.0,0.0,,,,,,,
Australia,2020-03-14,250.0,50.0,3.0,0.0,,,,,,,
Australia,2020-03-15,297.0,47.0,3.0,0.0,,,,,,,
Australia,2020-03-16,377.0,80.0,3.0,0.0,,,,,,,
Australia,2020-03-17,452.0,75.0,5.0,2.0,,,,,,,
Australia,2020-03-18,568.0,116.0,6.0,1.0,,,,,,,
Australia,2020-03-19,681.0,113.0,6.0,0.0,,,,,,,
Australia,2020-03-20,791.0,110.0,7.0,1.0,,,,,,,
Australia,2020-03-21,1071.0,280.0,7.0,0.0,,,,,,,
Australia,2020-03-22,1549.0,478.0,7.0,0.0,,143056.0,,,,,
Australia,2020-03-23,1682.0,133.0,7.0,0.0,,,,,,,
Australia,2020-03-24,2044.0,362.0,8.0,1.0,,,,,,,
Australia,2020-03-25,2364.0,320.0,8.0,0.0,,,,,,,
Australia,2020-03-26,2810.0,446.0,13.0,5.0,,,,,,,
Australia,2020-03-27,3143.0,333.0,13.0,0.0,,,,,,,
Australia,2020-03-28,3640.0,497.0,14.0,1.0,,,,,,,
Australia,2020-03-29,3984.0,344.0,16.0,2.0,,211261.0,0.036,28.0,,,
Australia,2020-03-30,4361.0,377.0,17.0,1.0,,,0.038,26.4,,,
Australia,2020-03-31,4559.0,198.0,18.0,1.0,,,0.034,29.1,,,
Australia,2020-04-01,4862.0,303.0,20.0,2.0,,,0.033,30.3,,,
Australia,2020-04-02,5116.0,254.0,24.0,4.0,,,0.029,34.0,,,
Australia,2020-04-03,5330.0,214.0,28.0,4.0,,,0.027,37.0,,,
Australia,2020-04-04,5550.0,220.0,30.0,2.0,,,0.023,43.6,,,
Australia,2020-04-05,5687.0,137.0,35.0,5.0,,297154.0,0.02,50.4,,,
Australia,2020-04-06,5797.0,110.0,40.0,5.0,5509.0,302663.0,0.018,55.1,,,
Australia,2020-04-07,5895.0,98.0,45.0,5.0,8037.0,310700.0,0.018,56.1,,,
Australia,2020-04-08,6010.0,115.0,50.0,5.0,8668.0,319368.0,0.016,62.1,,,
Australia,2020-04-09,6108.0,98.0,51.0,1.0,10766.0,330134.0,0.014,70.4,,,
Australia,2020-04-10,6215.0,107.0,54.0,3.0,8212.0,338346.0,0.013,74.3,,,
Australia,2020-04-11,6303.0,88.0,57.0,3.0,9501.0,347847.0,0.012,83.6,,,
Australia,2020-04-12,6315.0,12.0,60.0,3.0,6094.0,353941.0,0.011,90.4,,,
Australia,2020-04-13,6351.0,36.0,61.0,1.0,8195.0,362136.0,0.009,107.3,,,
Australia,2020-04-14,6415.0,64.0,62.0,1.0,4357.0,366493.0,0.009,107.3,,,
Australia,2020-04-15,6440.0,25.0,63.0,1.0,4884.0,371377.0,0.008,121.0,,,
Australia,2020-04-16,6462.0,22.0,63.0,0.0,8626.0,380003.0,0.007,140.9,,,
Australia,2020-04-17,6522.0,60.0,66.0,3.0,11527.0,391530.0,0.006,173.2,,,
Australia,2020-04-18,6568.0,46.0,67.0,1.0,14980.0,406510.0,0.005,221.4,,,
Australia,2020-04-19,6610.0,42.0,67.0,0.0,14486.0,420996.0,0.004,227.3,,,
Australia,2020-04-20,6623.0,13.0,67.0,0.0,10738.0,431734.0,0.004,255.9,,,
Australia,2020-04-21,6645.0,22.0,67.0,0.0,8108.0,439842.0,0.003,318.9,,,
Australia,2020-04-22,6652.0,7.0,67.0,0.0,12599.0,452441.0,0.003,382.4,,,
Australia,2020-04-23,6662.0,10.0,75.0,8.0,14218.0,466659.0,0.002,433.3,,,
Australia,2020-04-24,6677.0,15.0,79.0,4.0,15711.0,482370.0,0.002,586.1,,,
Australia,2020-04-25,6694.0,17.0,80.0,1.0,11887.0,494257.0,0.001,696.4,,,
Australia,2020-04-26,6714.0,20.0,83.0,3.0,12192.0,506449.0,0.001,821.7,,,
Australia,2020-04-27,6721.0,7.0,83.0,0.0,10614.0,517063.0,0.001,870.7,,,
Australia,2020-04-28,6744.0,23.0,89.0,6.0,13616.0,530679.0,0.001,917.6,,,
Australia,2020-04-29,6752.0,8.0,91.0,2.0,13731.0,544410.0,0.001,919.6,,,
Australia,2020-04-30,6766.0,14.0,93.0,2.0,19231.0,563641.0,0.001,932.6,,,
Australia,2020-05-01,6778.0,12.0,93.0,0.0,25227.0,588868.0,0.001,1054.4,,,
Australia,2020-05-02,6799.0,21.0,94.0,1.0,22715.0,611583.0,0.001,1117.4,,,
Australia,2020-05-03,6822.0,23.0,95.0,1.0,21524.0,633107.0,0.001,1172.7,,,
Australia,2020-05-04,6847.0,25.0,96.0,1.0,17107.0,650214.0,0.001,1056.8,,,
Australia,2020-05-05,6875.0,28.0,97.0,1.0,14542.0,664756.0,0.001,1023.5,,,
Australia,2020-05-06,6894.0,19.0,97.0,0.0,23900.0,688656.0,0.001,1015.8,,,
Australia,2020-05-07,6913.0,19.0,97.0,0.0,33893.0,722549.0,0.001,1081.0,,,
Australia,2020-05-08,6918.0,5.0,97.0,0.0,34701.0,757250.0,0.001,1202.8,,,
Australia,2020-05-09,6939.0,21.0,97.0,0.0,38206.0,795456.0,0.001,1313.4,,,
Australia,2020-05-10,6948.0,9.0,97.0,0.0,32416.0,827872.0,0.001,1545.8,,,
Australia,2020-05-11,6970.0,22.0,97.0,0.0,27247.0,855119.0,0.001,1665.9,,,
Australia,2020-05-12,6980.0,10.0,98.0,1.0,22808.0,877927.0,0.0,2030.2,,,
Australia,2020-05-13,6989.0,9.0,98.0,0.0,31098.0,909025.0,0.0,2319.7,,,
Australia,2020-05-14,7019.0,30.0,98.0,0.0,34455.0,943480.0,0.0,2084.3,,,
Australia,2020-05-15,7035.0,16.0,98.0,0.0,40336.0,983816.0,0.001,1936.5,,,
Australia,2020-05-16,7044.0,9.0,98.0,0.0,31836.0,1015652.0,0.0,2097.1,,,
Australia,2020-05-17,7054.0,10.0,99.0,1.0,26474.0,1042126.0,0.0,2021.3,,,
Australia,2020-05-18,7068.0,14.0,99.0,0.0,19908.0,1062034.0,0.0,2111.4,,,
Australia,2020-05-19,7072.0,4.0,100.0,1.0,23836.0,1085870.0,0.0,2260.2,,,
Australia,2020-05-20,7081.0,9.0,100.0,0.0,25697.0,1111567.0,0.0,2201.6,,,
Australia,2020-05-21,7095.0,14.0,101.0,1.0,26117.0,1137684.0,0.0,2555.3,,,
Australia,2020-05-22,7099.0,4.0,101.0,0.0,32998.0,1170682.0,0.0,2919.7,,,
Australia,2020-05-23,7114.0,15.0,102.0,1.0,21580.0,1192262.0,0.0,2523.0,,,
Australia,2020-05-24,7114.0,0.0,102.0,0.0,32533.0,1224795.0,0.0,3044.7,,,
Australia,2020-05-25,7126.0,12.0,102.0,0.0,19405.0,1244200.0,0.0,3140.7,,,
Australia,2020-05-26,7139.0,13.0,103.0,1.0,44023.0,1288223.0,0.0,3020.4,,,
Australia,2020-05-27,7150.0,11.0,103.0,0.0,50098.0,1338321.0,0.0,3286.3,,,
Australia,2020-05-28,7165.0,15.0,103.0,0.0,29123.0,1367444.0,0.0,3282.3,,,
Australia,2020-05-29,7184.0,19.0,103.0,0.0,30178.0,1397622.0,0.0,2669.9,,,
Australia,2020-05-30,7192.0,8.0,103.0,0.0,30916.0,1428538.0,0.0,3029.2,,,
Australia,2020-05-31,7202.0,10.0,103.0,0.0,26030.0,1454568.0,0.0,2611.2,,,
Australia,2020-06-01,7221.0,19.0,102.0,-1.0,17652.0,1472220.0,0.0,2400.3,,,
Australia,2020-06-02,7229.0,8.0,102.0,0.0,18167.0,1490387.0,0.0,2246.3,,,
Australia,2020-06-03,7240.0,11.0,102.0,0.0,22313.0,1512700.0,0.001,1937.5,,,
Australia,2020-06-04,7247.0,7.0,102.0,0.0,33629.0,1546329.0,0.0,2181.6,,,
Australia,2020-06-05,7252.0,5.0,102.0,0.0,32863.0,1579192.0,0.0,2670.3,,,
Australia,2020-06-06,7259.0,7.0,102.0,0.0,11396.0,1590588.0,0.0,2418.8,,,
Australia,2020-06-07,7265.0,6.0,102.0,0.0,26874.0,1617462.0,0.0,2585.7,,,
Australia,2020-06-08,7267.0,2.0,102.0,0.0,16053.0,1633515.0,0.0,3506.6,,,
Australia,2020-06-09,7274.0,7.0,102.0,0.0,17169.0,1650684.0,0.0,3562.0,,,
Australia,2020-06-10,7285.0,11.0,102.0,0.0,29270.0,1679954.0,0.0,3716.4,,,
Australia,2020-06-11,7289.0,4.0,102.0,0.0,31269.0,1711223.0,0.0,3926.0,,,
Australia,2020-06-12,7294.0,5.0,102.0,0.0,34327.0,1745550.0,0.0,3960.8,,,
Australia,2020-06-13,7320.0,26.0,102.0,0.0,37101.0,1782651.0,0.0,3148.7,,,
Australia,2020-06-14,7335.0,15.0,102.0,0.0,29702.0,1812353.0,0.0,2784.2,,,
Australia,2020-06-15,7347.0,12.0,102.0,0.0,15796.0,1828149.0,0.0,2432.8,,,
Australia,2020-06-16,7370.0,23.0,102.0,0.0,20198.0,1848347.0,0.0,2059.1,,,
Australia,2020-06-17,7391.0,21.0,102.0,0.0,27770.0,1876117.0,0.001,1850.6,,,
Australia,2020-06-18,7409.0,18.0,102.0,0.0,51380.0,1927497.0,0.001,1802.3,,,
Australia,2020-06-19,7411.0,2.0,102.0,0.0,42708.0,1970205.0,0.001,1920.2,,,
Australia,2020-06-20,7461.0,50.0,102.0,0.0,35173.0,2005378.0,0.001,1579.6,,,
Australia,2020-06-21,7474.0,13.0,102.0,0.0,35946.0,2041324.0,0.001,1647.3,,,
Australia,2020-06-22,7492.0,18.0,102.0,0.0,66525.0,2107849.0,0.001,1929.0,,,
Australia,2020-06-23,7521.0,29.0,103.0,1.0,24972.0,2132821.0,0.001,1884.0,,,
Australia,2020-06-24,7558.0,37.0,104.0,1.0,47603.0,2180424.0,0.001,1822.2,,,
Australia,2020-06-25,7595.0,37.0,104.0,0.0,51917.0,2232341.0,0.001,1639.0,,,
Australia,2020-06-26,7601.0,6.0,104.0,0.0,49498.0,2281839.0,0.001,1640.2,,,
Australia,2020-06-27,7686.0,85.0,104.0,0.0,54222.0,2336061.0,0.001,1469.7,,,
Australia,2020-06-28,7764.0,78.0,104.0,0.0,43114.0,2379175.0,0.001,1165.0,,,
Australia,2020-06-29,7834.0,70.0,104.0,0.0,36520.0,2415695.0,0.001,900.1,,,
Australia,2020-06-30,7920.0,86.0,104.0,0.0,40287.0,2455982.0,0.001,809.9,,,
Australia,2020-07-01,8001.0,81.0,104.0,0.0,49941.0,2505923.0,0.001,734.8,,,
Australia,2020-07-02,8066.0,65.0,104.0,0.0,57859.0,2563782.0,0.001,703.7,,,
Australia,2020-07-03,8260.0,194.0,104.0,0.0,54078.0,2617860.0,0.002,509.9,,,
Australia,2020-07-04,8443.0,183.0,104.0,0.0,50176.0,2668036.0,0.002,438.5,,,
Australia,2020-07-05,8583.0,140.0,106.0,2.0,45399.0,2713435.0,0.002,408.1,,,
Australia,2020-07-06,8755.0,172.0,106.0,0.0,45730.0,2759165.0,0.003,372.9,,,
Australia,2020-07-07,8886.0,131.0,106.0,0.0,41942.0,2801107.0,0.003,357.3,,,
Australia,2020-07-08,9056.0,170.0,106.0,0.0,55299.0,2856406.0,0.003,332.2,,,
Australia,2020-07-09,9374.0,318.0,106.0,0.0,54425.0,2910831.0,0.004,265.3,,,
Australia,2020-07-10,9553.0,179.0,107.0,1.0,59437.0,2970268.0,0.004,272.6,,,
Australia,2020-07-11,9797.0,244.0,108.0,1.0,51225.0,3021493.0,0.004,261.0,,,
Australia,2020-07-12,9980.0,183.0,108.0,0.0,53995.0,3075488.0,0.004,259.2,,,
Australia,2020-07-13,10251.0,271.0,108.0,0.0,42300.0,3117788.0,0.004,239.7,,,
Australia,2020-07-14,10487.0,236.0,111.0,3.0,44449.0,3162237.0,0.004,225.6,,,
Australia,2020-07-15,10810.0,323.0,113.0,2.0,59904.0,3222141.0,0.005,208.5,,,
Australia,2020-07-16,11233.0,423.0,116.0,3.0,65575.0,3287716.0,0.005,202.7,,,
Australia,2020-07-17,11441.0,208.0,118.0,2.0,62728.0,3350444.0,0.005,201.4,,,
Australia,2020-07-18,11802.0,361.0,122.0,4.0,63387.0,3413831.0,0.005,195.7,,,
Australia,2020-07-19,12069.0,267.0,123.0,1.0,62632.0,3476463.0,0.005,191.9,,,
Australia,2020-07-20,12428.0,359.0,126.0,3.0,57962.0,3534425.0,0.005,191.4,,,
Australia,2020-07-21,12894.0,466.0,128.0,2.0,56310.0,3590735.0,0.006,178.0,,,
Australia,2020-07-22,13302.0,408.0,133.0,5.0,59794.0,3650529.0,0.006,171.9,,,
Australia,2020-07-23,13595.0,293.0,139.0,6.0,69308.0,3719837.0,0.005,182.9,,,
Australia,2020-07-24,13950.0,355.0,145.0,6.0,75584.0,3795421.0,0.006,177.4,,,
Australia,2020-07-25,14403.0,453.0,155.0,10.0,64084.0,3859505.0,0.006,171.3,,,
Australia,2020-07-26,14935.0,532.0,161.0,6.0,75619.0,3935124.0,0.006,160.0,,,
Australia,2020-07-27,15303.0,368.0,167.0,6.0,51966.0,3987090.0,0.006,157.4,,,
Australia,2020-07-28,15582.0,279.0,176.0,9.0,,,0.006,168.1,,,
Australia,2020-07-29,16298.0,716.0,189.0,13.0,,4098249.0,0.007,149.4,,,
Australia,2020-07-30,16903.0,605.0,196.0,7.0,66205.0,4164454.0,0.007,134.4,,,
Australia,2020-07-31,17280.0,377.0,201.0,5.0,,,0.008,132.3,,,
Australia,2020-08-01,17895.0,615.0,208.0,7.0,,4307224.0,0.008,128.2,,,
Australia,2020-08-02,18318.0,423.0,221.0,13.0,39158.0,4346382.0,0.008,121.6,,,
Australia,2020-08-03,18730.0,412.0,232.0,11.0,40529.0,4386911.0,0.009,116.7,,,
Australia,2020-08-04,19445.0,715.0,247.0,15.0,94706.0,4481617.0,0.009,113.6,,,
Australia,2020-08-05,19890.0,445.0,255.0,8.0,70464.0,4552081.0,0.008,126.3,,,
Australia,2020-08-06,20272.0,382.0,266.0,11.0,80008.0,4632089.0,0.007,138.8,,,
Australia,2020-08-07,20698.0,426.0,278.0,12.0,91937.0,4724026.0,0.007,142.8,,,
Australia,2020-08-08,21084.0,386.0,295.0,17.0,40197.0,4764223.0,0.007,143.3,,,
Australia,2020-08-09,21397.0,313.0,313.0,18.0,93191.0,4857414.0,0.006,166.0,,,
Australia,2020-08-10,21713.0,316.0,331.0,18.0,61132.0,4918546.0,0.006,178.2,,,
Australia,2020-08-11,22127.0,414.0,352.0,21.0,61626.0,4980172.0,0.005,185.9,,,
Australia,2020-08-12,22358.0,231.0,361.0,9.0,61172.0,5041344.0,0.005,198.2,,,
Australia,2020-08-13,22742.0,384.0,375.0,14.0,68441.0,5109785.0,0.005,193.4,,,
Australia,2020-08-14,23035.0,293.0,379.0,4.0,70629.0,5180414.0,0.005,195.3,,,
Australia,2020-08-15,23287.0,252.0,396.0,17.0,63370.0,5243784.0,0.005,217.7,,,
Australia,2020-08-16,23558.0,271.0,421.0,25.0,53774.0,5297558.0,0.005,203.7,,,
Australia,2020-08-17,23773.0,215.0,438.0,17.0,38539.0,5336097.0,0.005,202.7,,,
Australia,2020-08-18,23989.0,216.0,450.0,12.0,44516.0,5380613.0,0.005,215.1,,,
Australia,2020-08-19,24236.0,247.0,463.0,13.0,59882.0,5440495.0,0.005,212.5,,,
Australia,2020-08-20,24407.0,171.0,472.0,9.0,68336.0,5508831.0,0.004,239.7,,,
Australia,2020-08-21,24602.0,195.0,485.0,13.0,,,0.004,251.7,,,
Australia,2020-08-22,24811.0,209.0,502.0,17.0,,,0.004,260.4,,,
Australia,2020-08-23,24915.0,104.0,517.0,15.0,,5706587.0,0.003,301.4,,,
Australia,2020-08-24,25053.0,138.0,525.0,8.0,51447.0,5758034.0,0.003,329.6,,,
Australia,2020-08-25,25204.0,151.0,549.0,24.0,56675.0,5814709.0,0.003,357.3,,,
Australia,2020-08-26,25322.0,118.0,572.0,23.0,71703.0,5886412.0,0.002,410.6,,,
Australia,2020-08-27,25448.0,126.0,583.0,11.0,86268.0,5972680.0,0.002,445.6,,,
Australia,2020-08-28,25547.0,99.0,600.0,17.0,,,0.002,490.1,,,
Australia,2020-08-29,25670.0,123.0,611.0,11.0,,,0.002,538.3,,,
Australia,2020-08-30,25746.0,76.0,652.0,41.0,,6168229.0,0.002,555.5,,,
Australia,2020-08-31,25819.0,73.0,657.0,5.0,46224.0,6214453.0,0.002,595.8,,,
Australia,2020-09-01,25923.0,104.0,663.0,6.0,41344.0,6255797.0,0.002,613.5,,,
Australia,2020-09-02,26049.0,126.0,678.0,15.0,63998.0,6319795.0,0.002,596.1,,,
Australia,2020-09-03,26136.0,87.0,737.0,59.0,70983.0,6390778.0,0.002,607.7,,,
Australia,2020-09-04,26207.0,71.0,748.0,11.0,,,0.001,669.3,,,
Australia,2020-09-05,26278.0,71.0,753.0,5.0,,,0.001,765.5,,,
Australia,2020-09-06,26321.0,43.0,762.0,9.0,,6657348.0,0.001,850.6,,,
Australia,2020-09-07,26373.0,52.0,770.0,8.0,36086.0,6693434.0,0.001,864.6,,,
Australia,2020-09-08,26465.0,92.0,781.0,11.0,36963.0,6730397.0,0.001,875.6,,,
Australia,2020-09-09,26524.0,59.0,788.0,7.0,58936.0,6789333.0,0.001,988.5,,,
Australia,2020-09-10,26564.0,40.0,797.0,9.0,60098.0,6849431.0,0.001,1071.6,,,
Australia,2020-09-11,26607.0,43.0,803.0,6.0,,,0.001,1063.4,,,
Australia,2020-09-12,26651.0,44.0,810.0,7.0,,,0.001,1051.1,,,
Australia,2020-09-13,26692.0,41.0,816.0,6.0,,7016090.0,0.001,967.0,,,
Australia,2020-09-14,26739.0,47.0,816.0,0.0,30946.0,7047036.0,0.001,966.1,,,
Australia,2020-09-15,26778.0,39.0,824.0,8.0,29503.0,7076539.0,0.001,1105.9,,,
Australia,2020-09-16,26813.0,35.0,832.0,8.0,47845.0,7124384.0,0.001,1159.3,,,
Australia,2020-09-17,26861.0,48.0,837.0,5.0,54357.0,7178741.0,0.001,1108.8,,,
Australia,2020-09-18,26885.0,24.0,844.0,7.0,,,0.001,1125.6,,,
Australia,2020-09-19,26898.0,13.0,849.0,5.0,,,0.001,1200.6,,,
Australia,2020-09-20,26912.0,14.0,851.0,2.0,,7296252.0,0.001,1273.4,,,
Australia,2020-09-21,26942.0,30.0,854.0,3.0,23436.0,7319688.0,0.001,1343.1,,,
Australia,2020-09-22,26972.0,30.0,859.0,5.0,31595.0,7351283.0,0.001,1416.2,,,
Australia,2020-09-23,26980.0,8.0,861.0,2.0,42410.0,7393693.0,0.001,1612.7,,,
Australia,2020-09-24,27000.0,20.0,869.0,8.0,47634.0,7441327.0,0.001,1889.1,,,
Australia,2020-09-25,27016.0,16.0,870.0,1.0,,,0.001,1972.4,,,
Australia,2020-09-26,27040.0,24.0,872.0,2.0,,,0.001,1790.0,,,
Australia,2020-09-27,27044.0,4.0,875.0,3.0,,7546223.0,0.001,1893.7,,,
Australia,2020-09-28,27055.0,11.0,882.0,7.0,17099.0,7563322.0,0.0,2156.0,,,
Australia,2020-09-29,27078.0,23.0,886.0,4.0,26010.0,7589332.0,0.0,2245.7,,,
Australia,2020-09-30,27096.0,18.0,888.0,2.0,48071.0,7637403.0,0.0,2101.0,,,
Australia,2020-10-01,27109.0,13.0,890.0,2.0,42248.0,7679651.0,0.0,2186.5,,,
Australia,2020-10-02,27121.0,12.0,893.0,3.0,,,0.0,2203.1,,,
Australia,2020-10-03,27135.0,14.0,894.0,1.0,,,0.0,2361.4,,,
Australia,2020-10-04,27148.0,13.0,894.0,0.0,,,0.0,2089.7,,,
Australia,2020-10-05,27173.0,25.0,895.0,1.0,,,0.001,1933.8,,,
Australia,2020-10-06,27181.0,8.0,897.0,2.0,,7819472.0,0.0,2234.4,,,
Australia,2020-10-07,27206.0,25.0,897.0,0.0,32769.0,7852241.0,0.001,1953.1,,,
Australia,2020-10-08,27226.0,20.0,897.0,0.0,42837.0,7895078.0,0.001,1841.3,,,
Australia,2020-10-09,27244.0,18.0,897.0,0.0,,,0.001,1830.5,,,
Australia,2020-10-10,27263.0,19.0,898.0,1.0,,,0.001,1834.8,,,
Australia,2020-10-11,27285.0,22.0,898.0,0.0,,8008111.0,0.001,1785.2,,,
Australia,2020-10-12,27310.0,25.0,899.0,1.0,27447.0,8035558.0,0.001,1781.4,,,
Australia,2020-10-13,27337.0,27.0,904.0,5.0,27430.0,8062988.0,0.001,1561.0,,,
Australia,2020-10-14,27357.0,20.0,904.0,0.0,46502.0,8109490.0,0.001,1703.7,,,
Australia,2020-10-15,27371.0,14.0,904.0,0.0,43626.0,8153116.0,0.001,1779.6,,,
Australia,2020-10-16,27378.0,7.0,904.0,0.0,,,0.001,1950.2,,,
Australia,2020-10-17,27390.0,12.0,904.0,0.0,,,0.0,2083.7,,,
Australia,2020-10-18,27399.0,9.0,905.0,1.0,,8276036.0,0.0,2350.2,,,
Australia,2020-10-19,27405.0,6.0,905.0,0.0,27338.0,8303374.0,0.0,2819.2,,,
Australia,2020-10-20,27443.0,38.0,905.0,0.0,28873.0,8332247.0,0.0,2540.2,,,
Australia,2020-10-21,27458.0,15.0,905.0,0.0,45759.0,8378006.0,0.0,2658.5,,,
Australia,2020-10-22,27476.0,18.0,905.0,0.0,45818.0,8423824.0,0.0,2578.2,,,
Australia,2020-10-23,27495.0,19.0,905.0,0.0,,,0.0,2282.7,,,
Australia,2020-10-24,27513.0,18.0,905.0,0.0,,,0.0,2141.8,,,
Australia,2020-10-25,27525.0,12.0,905.0,0.0,,8535842.0,0.0,2061.9,,,
Australia,2020-10-26,27539.0,14.0,905.0,0.0,31186.0,8567028.0,0.001,1967.6,,,
Australia,2020-10-27,27553.0,14.0,907.0,2.0,31530.0,8598558.0,0.0,2421.0,,,
Australia,2020-10-28,27565.0,12.0,907.0,0.0,51683.0,8650241.0,0.0,2544.2,,,
Australia,2020-10-29,27579.0,14.0,907.0,0.0,50670.0,8700911.0,0.0,2690.2,,,
Australia,2020-10-30,27585.0,6.0,907.0,0.0,,,0.0,3124.2,,,
Australia,2020-10-31,27595.0,10.0,907.0,0.0,,,0.0,3478.8,,,
Australia,2020-11-01,27601.0,6.0,907.0,0.0,,8825186.0,0.0,3807.2,,,
Australia,2020-11-02,27610.0,9.0,907.0,0.0,30215.0,8855401.0,0.0,4061.5,,,
Australia,2020-11-03,27622.0,12.0,907.0,0.0,31770.0,8887171.0,0.0,4182.8,,,
Australia,2020-11-04,27630.0,8.0,907.0,0.0,46392.0,8933563.0,0.0,4358.7,,,
Australia,2020-11-05,27644.0,14.0,907.0,0.0,43579.0,8977142.0,0.0,4249.6,,,
Australia,2020-11-06,27652.0,8.0,907.0,0.0,,,0.0,4105.1,,,
Australia,2020-11-07,27658.0,6.0,907.0,0.0,,,0.0,4346.4,,,
Australia,2020-11-08,27665.0,7.0,907.0,0.0,,9097814.0,0.0,4259.8,,,
Australia,2020-11-09,27669.0,4.0,907.0,0.0,29026.0,9126840.0,0.0,4600.4,,,
Australia,2020-11-10,27671.0,2.0,907.0,0.0,33373.0,9160213.0,0.0,5572.3,,,
Australia,2020-11-11,27675.0,4.0,907.0,0.0,52406.0,9212619.0,0.0,6200.8,,,
Australia,2020-11-12,27676.0,1.0,907.0,0.0,55862.0,9268481.0,0.0,9105.2,,,
Australia,2020-11-13,27682.0,6.0,907.0,0.0,,,0.0,9601.7,,,
Australia,2020-11-14,27711.0,29.0,907.0,0.0,,,0.0,5373.8,,,
Australia,2020-11-15,27749.0,38.0,907.0,0.0,,9379339.0,0.0,3351.5,,,
Australia,2020-11-16,27758.0,9.0,907.0,0.0,22430.0,9401769.0,0.0,3089.2,,,
Australia,2020-11-17,27777.0,19.0,907.0,0.0,39581.0,9441350.0,0.0,2652.2,,,
Australia,2020-11-18,27785.0,8.0,907.0,0.0,56696.0,9498046.0,0.0,2594.8,,,
Australia,2020-11-19,27792.0,7.0,907.0,0.0,61101.0,9559147.0,0.0,2505.8,,,
Australia,2020-11-20,27806.0,14.0,907.0,0.0,,,0.0,2449.5,,,
Australia,2020-11-21,27821.0,15.0,907.0,0.0,,,0.0,2880.0,,,
Australia,2020-11-22,27834.0,13.0,907.0,0.0,,9709190.0,0.0,3880.6,,,
Australia,2020-11-23,27843.0,9.0,907.0,0.0,31580.0,9740770.0,0.0,3988.2,,,
Australia,2020-11-24,27853.0,10.0,907.0,0.0,34960.0,9775730.0,0.0,4399.8,,,
Australia,2020-11-25,27865.0,12.0,907.0,0.0,51998.0,9827728.0,0.0,4120.8,,,
Australia,2020-11-26,27873.0,8.0,907.0,0.0,44283.0,9872011.0,0.0,3862.7,,,
Australia,2020-11-27,27886.0,13.0,907.0,0.0,,,0.0,3702.2,,,
Australia,2020-11-28,27892.0,6.0,907.0,0.0,,,0.0,3936.7,,,
Australia,2020-11-29,27902.0,10.0,908.0,1.0,,9972019.0,0.0,3865.2,,,
